id,project_name,project_url,dependency_count,licenses_count,critical_cves_count,high_cves_count,medium_cves_count,low_cves_count,sbomqs_rating,format,format_version,creation_time,origin,tool
1121,web-client,https://github.com/FraunhoferISST/diva,75,6,0,0,0,6,8.53,CycloneDX,1.3,2022-05-23T08:19:27.945Z,sourcegraph,Node.js module
1122,table-data-column-statistican,https://github.com/FraunhoferISST/diva,36,2,0,0,0,1,8.57,CycloneDX,1.3,2022-05-23T08:34:16.734Z,sourcegraph,Node.js module
1123,/FraunhoferISST/diva/faas_text-keyword-extractor_bom.json,https://github.com/FraunhoferISST/diva,0,0,-1,-1,-1,-1,3.41,CycloneDX,1.4,,sourcegraph,cyclonedx-bom
1124,image-object-detection,https://github.com/FraunhoferISST/diva,11,2,0,0,0,0,8.52,CycloneDX,1.3,2022-05-23T08:30:06.409Z,sourcegraph,Node.js module
1125,history-assistant,https://github.com/FraunhoferISST/diva,1,1,0,0,0,0,7.73,CycloneDX,1.3,2022-05-23T08:41:50.852Z,sourcegraph,Node.js module
1126,image-metadataextractor,https://github.com/FraunhoferISST/diva,8,2,0,0,0,0,8.38,CycloneDX,1.3,2022-05-23T08:29:33.239Z,sourcegraph,Node.js module
1127,business-rules-executor,https://github.com/FraunhoferISST/diva,3,2,0,0,0,1,8.41,CycloneDX,1.3,2022-05-23T08:39:17.174Z,sourcegraph,Node.js module
1128,diva,https://github.com/FraunhoferISST/diva,16,10,-1,-1,-1,-1,5.4,CycloneDX,1.3,2022-05-23T08:20:33.859Z,sourcegraph,
1129,eslint-config,https://github.com/FraunhoferISST/diva,0,0,-1,-1,-1,-1,5.91,CycloneDX,1.3,2022-05-23T08:41:17.753Z,sourcegraph,Node.js module
1130,table-data-metadata-extractor,https://github.com/FraunhoferISST/diva,5,2,0,0,0,0,8.41,CycloneDX,1.3,2022-05-23T08:34:46.998Z,sourcegraph,Node.js module
1131,DCTransistor,https://github.com/LArkema/dctransistor-project,4,0,0,0,0,0,4.7,CycloneDX,1.2,,sourcegraph,
1132,.,https://github.com/devops-kung-fu/hookz,28,0,0,0,0,0,6.27,CycloneDX,1.4,2023-04-13T11:26:15-06:00,sourcegraph,syft
1133,github.com/devops-kung-fu/shs,https://github.com/devops-kung-fu/shs,14,0,0,0,0,1,6.76,CycloneDX,1.2,2021-06-16T10:34:19-04:00,sourcegraph,cyclonedx-gomod
1134,/google/osv-scanner/internal_sbom_fixtures_cyclonedx.json,https://github.com/google/osv-scanner,2,0,0,0,0,2,3.64,CycloneDX,1.4,,sourcegraph,
1135,/google/osv-scanner/internal_sbom_fixtures_cyclonedx-empty.json,https://github.com/google/osv-scanner,0,0,-1,-1,-1,-1,2.05,CycloneDX,1.4,,sourcegraph,
1136,faas-js-runtime,https://github.com/nodeshift/faas-js-runtime,103,4,0,0,0,0,7.91,CycloneDX,1.4,2023-08-16T01:12:58.761Z,sourcegraph,cyclonedx-npm
1137,/javixeneize/zasca/zasca_template_cyclonedx_template.json,https://github.com/javixeneize/zasca,0,0,-1,-1,-1,-1,2.05,CycloneDX,1.4,,sourcegraph,
1138,juice-shop,https://github.com/javixeneize/neo4cyclone,840,16,0,0,0,84,8.13,CycloneDX,1.2,2020-08-03T03:20:53.771Z,sourcegraph,Node.js module
1139,/sw360/capycli/SBOM_sbom_no_dev.cyclonedx.json,https://github.com/sw360/capycli,15,0,0,0,0,7,5.91,CycloneDX,1.4,,sourcegraph,cyclonedx-bom
1140,/sw360/capycli/SBOM_sbom_all.cyclonedx.json,https://github.com/sw360/capycli,42,0,0,0,0,8,5.91,CycloneDX,1.4,,sourcegraph,cyclonedx-bom
1141,asvs,https://github.com/Santandersecurityresearch/asvs,24,0,-1,-1,-1,-1,0.0,CycloneDX,1.5,2023-08-29T16:09:23.016Z,sourcegraph,
1142,ems,https://github.com/pieterh/energy-management-system,79,4,0,0,0,1,8.11,CycloneDX,1.4,,sourcegraph,CycloneDX module for .NET
1143,/scanoss/scanoss.py/SBOM.json,https://github.com/scanoss/scanoss.py,10,6,0,0,0,10,6.18,CycloneDX,1.4,,sourcegraph,
1144,/scanoss/minr/SBOM.json,https://github.com/scanoss/minr,5,0,-1,-1,-1,-1,3.27,CycloneDX,1.2,,sourcegraph,
1145,/scanoss/ldb/SBOM.json,https://github.com/scanoss/ldb,2,0,0,0,0,0,3.41,CycloneDX,1.2,,sourcegraph,
1146,/scanoss/engine/SBOM.json,https://github.com/scanoss/engine,8,0,-1,-1,-1,-1,3.24,CycloneDX,1.2,,sourcegraph,
1147,/postalsys/emailengine/sbom.json,https://github.com/postalsys/emailengine,92,0,0,0,0,0,7.57,CycloneDX,1.4,,sourcegraph,gh-sbom
1148,vonuvoli-scheme,https://github.com/volution/vonuvoli-scheme,30,0,0,0,0,2,6.66,CycloneDX,1.3,2022-02-22T18:42:21.698003383Z,sourcegraph,
1149,github.com/volution/z-scratchpad,https://github.com/volution/z-scratchpad,17,4,0,0,0,4,6.79,CycloneDX,1.4,2023-03-05T14:48:56+02:00,sourcegraph,cyclonedx-gomod
1150,github.com/volution/kawipiko,https://github.com/volution/kawipiko,33,5,0,0,0,6,6.8,CycloneDX,1.4,2023-03-05T16:46:55+02:00,sourcegraph,cyclonedx-gomod
1151,z-tokens,https://github.com/volution/z-tokens,49,0,0,0,0,0,7.64,CycloneDX,1.3,2023-01-04T09:12:57.224572081Z,sourcegraph,cargo-cyclonedx
1152,NO_NAME_PACKAGE,https://github.com/opencybersecurityalliance/casp,45,2,0,0,0,0,6.8,CycloneDX,1.3,2023-04-27T05:05:12Z,sourcegraph,SBoM Mix task for Elixir
1153,openobserve,https://github.com/openobserve/openobserve,75,0,0,0,0,0,7.73,CycloneDX,1.4,2023-03-06T21:04:22Z,sourcegraph,cargo-cyclonedx
1154,boxes,https://github.com/ascii-boxes/boxes,3,1,-1,-1,-1,-1,5.8,CycloneDX,1.4,2022-09-18T19:48:00Z,sourcegraph,
1155,redis-commander,https://github.com/joeferner/redis-commander,436,7,0,0,0,0,8.56,CycloneDX,1.4,2023-11-16T11:26:04.636Z,sourcegraph,cyclonedx-npm
1156,laravel,https://github.com/codeeu/codeweek,168,7,0,0,0,1,7.73,CycloneDX,1.3,,sourcegraph,cyclonedx-php-composer
1157,cyclonedx-php-composer-demo,https://github.com/DataDog/datadog-ci,62,3,0,0,0,2,7.71,CycloneDX,1.4,,sourcegraph,cyclonedx-php-composer
1158,/mono/SkiaSharp/scripts_guardian_cve-triage.json,https://github.com/mono/SkiaSharp,0,0,-1,-1,-1,-1,2.05,CycloneDX,1.4,,sourcegraph,
1159,untitledgoosetool,https://github.com/cisagov/untitledgoosetool,6,0,0,0,0,6,6.17,CycloneDX,1.4,2023-08-03T19:48:21-04:00,sourcegraph,syft
1160,/sthagen/sbom/etc_sbom_cdx.json,https://github.com/sthagen/sbom,7,0,0,0,0,0,5.91,CycloneDX,1.4,,sourcegraph,cyclonedx-bom
1161,/sthagen/locked-dict/etc_sbom_cdx.json,https://github.com/sthagen/locked-dict,0,0,-1,-1,-1,-1,3.41,CycloneDX,1.4,,sourcegraph,cyclonedx-bom
1162,/DependencyTrack/hyades-apiserver/src_main_resources_services.bom.json,https://github.com/DependencyTrack/hyades-apiserver,0,0,-1,-1,-1,-1,2.05,CycloneDX,1.4,,sourcegraph,
1163,digininja/dvwa,https://github.com/mercedes-benz/sechub,204,15,-1,-1,-1,-1,6.93,CycloneDX,1.4,2023-10-18T12:08:49Z,sourcegraph,Xray
1164,app,https://github.com/safedep/vet,31,0,0,0,0,15,5.88,CycloneDX,1.4,2023-08-11T04:54:21.340Z,sourcegraph,cdxgen
1165,tmp,https://github.com/safedep/vet,40,0,0,0,0,2,5.89,CycloneDX,1.4,2023-08-11T06:45:11.368Z,sourcegraph,cdxgen
1166,github.com/apache/camel-k/v2,https://github.com/apache/camel-k,139,7,0,0,0,0,6.81,CycloneDX,1.4,2023-12-06T23:46:48Z,sourcegraph,cyclonedx-gomod
1167,camel-kamelets-parent,https://github.com/apache/camel-kamelets,182,11,0,0,0,14,8.14,CycloneDX,1.4,,sourcegraph,CycloneDX Maven plugin
1168,/megabyte-labs/Gas-Station/local_cyclonedx-npm-npm.json,https://github.com/megabyte-labs/Gas-Station,953,0,0,0,0,19,5.91,CycloneDX,1.4,,sourcegraph,Gemnasium
1169,/megabyte-labs/Bodega/local_cyclonedx-npm-npm.json,https://github.com/megabyte-labs/Bodega,990,0,0,0,0,25,5.91,CycloneDX,1.4,,sourcegraph,Gemnasium
1170,/megabyte-labs/Bodega/cyclonedx-go-go.json,https://github.com/megabyte-labs/Bodega,150,0,0,0,0,58,5.91,CycloneDX,1.4,,sourcegraph,Gemnasium
1171,/pentagridsec/smsgate/cyclonedx-sbom.xml,https://github.com/pentagridsec/smsgate,21,0,0,0,0,3,5.91,CycloneDX,,,sourcegraph,cyclonedx-bom
1172,False,https://github.com/crossplane-contrib/provider-kafka,328,0,0,0,0,151,5.45,CycloneDX,,2022-01-14 11:35:40-05:00,sourcegraph,syft
1173,False,https://github.com/google/osv-scanner,17,8,0,0,0,1,7.9,CycloneDX,,2023-03-02 12:04:22+11:00,sourcegraph,syft
1174,False,https://github.com/google/osv-scanner,17,8,0,0,0,2,7.9,CycloneDX,,2023-03-02 12:04:22+11:00,sourcegraph,syft
1175,False,https://github.com/google/osv-scanner,137,26,0,0,0,6,7.89,CycloneDX,,2023-03-02 12:00:49+11:00,sourcegraph,syft
1176,False,https://github.com/kontent-ai/delivery-sdk-net,199,3,0,0,0,3,7.64,CycloneDX,,2023-12-08 09:47:36.818196+00:00,sourcegraph,CycloneDX module for .NET
1177,/gtri/lowendinsight/bom.xml,https://github.com/gtri/lowendinsight,29,4,-1,-1,-1,-1,6.69,CycloneDX,,,sourcegraph,SBoM Mix task for Elixir
1178,/ironmansoftware/ud-codeeditor/UniversalDashboard.Monaco_monaco.bom.xml,https://github.com/ironmansoftware/ud-codeeditor,15,1,0,0,0,7,6.39,CycloneDX,,,sourcegraph,cyclonedx-python-lib
1179,False,https://github.com/apache/camel-kamelets,182,8,0,0,0,14,8.14,CycloneDX,,2023-12-08 09:47:37.099165+00:00,sourcegraph,CycloneDX Maven plugin
1180,cncf-exceptions-2011-07-19,https://github.com/cncf/foundation,1,0,-1,-1,-1,-1,7.27,spdx,SPDX-2.1,2023-05-26T13:11:55Z,sourcegraph,cncf-exceptions-maker-0.1
1181,us-central1-docker.pkg.dev/cloudy-labz/gcf-artifacts/test--nodejs18@sha256:2fe68d23bbbcc8fbbef147969f3aec2e1a4bf20d39fc49dd96fb778ff990eb8d,https://github.com/mchmarny/disco,615,113,0,0,0,4,7.16,spdx,SPDX-2.2,2023-01-08T14:39:47.898644Z,sourcegraph,trivy
1182,Threats Manager Platform 2.0.0,https://github.com/simonec73/threatsmanager,35,0,0,0,0,0,6.36,spdx,SPDX-2.2,2023-11-26T13:52:03Z,sourcegraph,Microsoft.SBOMTool-0.2.7
1183,julia-spdx,https://github.com/JuliaLang/julia,34,16,-1,-1,-1,-1,6.76,spdx,SPDX-2.2,2022-05-19T06:17:33Z,sourcegraph,
1184,gdal:x64-windows@3.5.2 1a0445dea52ac38c95f7bf902c085874b9bd8dadd0b556b6a30aa3594f13d2c1,https://github.com/ISAT-Office/ISAT,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2022-10-20T21:22:46Z,sourcegraph,vcpkg-3247920fbdd47d08f36cbd480addd9890d3c2435
1185,proj:x64-windows@9.1.0 1e484b1328da0e1d8edf52f04ee14aaabcea455863864bb4183127322a864224,https://github.com/ISAT-Office/ISAT,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2022-09-07T14:22:01Z,sourcegraph,vcpkg-dfb82802c8cc562ce3b665a904a65b22314de724
1186,Mission LZ 20220307.2,https://github.com/Azure/missionlz-edge,2,0,-1,-1,-1,-1,0.0,spdx,SPDX-2.2,2022-03-07T13:43:06Z,sourcegraph,Microsoft.SBOMTool-2.1.20
1187,nlohmann-json:x64-windows@3.10.5#3 a76637dc1e12d87b2da2976585315586c2e189c5534707e231d6d2ef58dd8507,https://github.com/GraphicsEnthusiast/DreamRender,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-05-20T01:43:19Z,sourcegraph,vcpkg-9268e366206712e38102b28dbd1617697a99ff2e
1188,glad:x64-windows@0.1.34#3 d8e641ea68c381e4737cfa6ec82bd1ed754d71e13d3b703eb530c47b88f8be83,https://github.com/GraphicsEnthusiast/DreamRender,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2022-07-25T10:07:55Z,sourcegraph,vcpkg-9268e366206712e38102b28dbd1617697a99ff2e
1189,glm:x64-windows@0.9.9.8#1 e77bee1bcdd6bec3b40c49b378634bee96b32008259d78ae71a7a5aa69446c82,https://github.com/GraphicsEnthusiast/DreamRender,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2022-07-25T07:38:14Z,sourcegraph,vcpkg-67e17c1782801cf481be9ac0b3765dff3e4bdeb8
1190,glfw3:x64-windows@3.3.7 f79198fdc937416091c06a55a1beb6cf6d9d4a80accc8c88dd829f82af12e9c3,https://github.com/GraphicsEnthusiast/DreamRender,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2022-07-25T10:10:59Z,sourcegraph,vcpkg-9268e366206712e38102b28dbd1617697a99ff2e
1191,sig-honk/malicious-compliance:5-zero,https://github.com/bgeesaman/malicious-compliance,1,0,-1,-1,-1,-1,4.77,spdx,SPDX-2.2,2023-04-07T23:42:58.376334Z,sourcegraph,trivy
1192,sig-honk/malicious-compliance:0-base,https://github.com/bgeesaman/malicious-compliance,246,17,0,0,0,247,6.7,spdx,SPDX-2.2,2023-04-08T00:07:34.678105Z,sourcegraph,trivy
1193,fmt:x64-windows-static@10.1.1 cf74c54009e74a207fcda48dce92bef99806c8a18b2465c46be437237b447784,https://github.com/open-telemetry/opentelemetry-dotnet-instrumentation,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-11-23T12:34:04Z,sourcegraph,vcpkg-5fdee72bc1fceca198fb1ab7589837206a8b81ba
1194,fmt:x86-windows-static@10.1.1 b97cda3f058627a7cfd39b0fd287126f59d3fe7a0f3d6b7672348febb7a8c6d2,https://github.com/open-telemetry/opentelemetry-dotnet-instrumentation,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-11-23T12:34:10Z,sourcegraph,vcpkg-5fdee72bc1fceca198fb1ab7589837206a8b81ba
1195,SCANOSS-SBOM,https://github.com/scanoss/sbom-workbench,34,4,0,0,0,34,7.73,spdx,SPDX-2.2,2023-10-12T15:06:13.866Z,sourcegraph,SBOM Workbench
1196,Unknown 0.0.0,https://github.com/TheTaylorLee/PSPortable,76,0,0,0,0,4,6.36,spdx,SPDX-2.2,2023-05-03T20:39:48Z,sourcegraph,Microsoft.SBOMTool-1.0.2
1197,Unknown 0.0.0,https://github.com/TheTaylorLee/PSPortable,97,0,0,0,0,0,6.36,spdx,SPDX-2.2,2022-06-24T22:13:28Z,sourcegraph,Microsoft.SBOMTool-2.1.38
1198,cpr:x64-windows-static@1.10.2+3 8673fdcaa7682e302c2f29ea22ac4bd5b221d3a74ffe4534cd83c2385aefd8bf,https://github.com/ouxianghui/mediasoup-client,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-09-12T23:55:03Z,sourcegraph,vcpkg-9990a4c9026811a312cb2af78bf77f3d9d288416
1199,curl:x64-windows-static@8.2.1 6bfed5e57d87b7d55b745e8befc85913c823de7d3ce481cb374022e9d5e9c5f4,https://github.com/ouxianghui/mediasoup-client,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-09-12T23:54:49Z,sourcegraph,vcpkg-9990a4c9026811a312cb2af78bf77f3d9d288416
1200,zlib:x64-windows-static@1.3 edbb5f94ea6d66b5bca8600fe3b14e1bc47bab47a975ad0cfc51ffb4e4f1e4db,https://github.com/ouxianghui/mediasoup-client,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-09-12T23:54:01Z,sourcegraph,vcpkg-9990a4c9026811a312cb2af78bf77f3d9d288416
1201,gdal:x64-osx-dynamic@3.6.2 8c49bc67313a97de8d22e5de1b3a59179ec41201a165603b1da38f4ae4b35640,https://github.com/cam-rodriguez/nicar23-better-mapping,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-01-27T04:21:43Z,sourcegraph,vcpkg-7ae0d8527fb488fde10a89c2813802dc9b03b6f9
1202,proj:x64-osx-dynamic@9.1.1 5c0d2dd1972c5a406efa8dab091c10cc7033ac1f73177bc86673e776e1925c79,https://github.com/cam-rodriguez/nicar23-better-mapping,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-01-27T04:11:14Z,sourcegraph,vcpkg-7ae0d8527fb488fde10a89c2813802dc9b03b6f9
1203,opencc:x64-windows@1.1.6#1 c2ced06b2a1f9dafc206a7e56d003ca36dc5b07462881e03cdfe6b0b9bec8ecb,https://github.com/xiaoyifang/goldendict-ng,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-06-09T15:52:16Z,sourcegraph,vcpkg-bedcba5172f5e4b91caac660ab7afe92c27a9895
1204,docker_digininja/dvwa_9b787fc_1698922281_spdx,https://github.com/mercedes-benz/sechub,204,0,-1,-1,-1,-1,7.76,spdx,SPDX-2.2,2023-11-02T11:51:21Z,sourcegraph,JFrog Xray - 3.67.9
1205,SPDX Document created by ScanCode Toolkit,https://github.com/mercedes-benz/sechub,1,0,-1,-1,-1,-1,5.45,spdx,SPDX-2.2,2022-02-21T16:04:58Z,sourcegraph,scancode-toolkit 30.1.0
1206,ffnvcodec:x64-windows@11.1.5.0#1 77bb7ddaa226448e4ef42f16691e5ba667b2af90b86641450d89e662573ff9db,https://github.com/Off-World-Live-Collaborative/OWLVirtualProduction,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-10-04T11:43:12Z,sourcegraph,vcpkg-ac02a9f660977426b8ec6392919fbb1d51b10998
1207,amd-amf:x64-windows@1.4.29 ab4806edaf2e9232901429a7db3759a1c3ef2e9905a355aaa768cb503e83d0ef,https://github.com/Off-World-Live-Collaborative/OWLVirtualProduction,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-10-04T11:43:10Z,sourcegraph,vcpkg-ac02a9f660977426b8ec6392919fbb1d51b10998
1208,openssl:x64-windows@3.1.3 eef0834496390290288bf69e523a395116f961bc2f06b9d77b0b629fbcfc9794,https://github.com/Off-World-Live-Collaborative/OWLVirtualProduction,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-10-04T11:48:20Z,sourcegraph,vcpkg-ac02a9f660977426b8ec6392919fbb1d51b10998
1209,ffmpeg:x64-windows@5.1.2#10 afcf51ea51218c19b91dc7d9988015168924adda42ccb7ddbeebeba893c8ae4b,https://github.com/Off-World-Live-Collaborative/OWLVirtualProduction,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-10-04T15:03:46Z,sourcegraph,vcpkg-ac02a9f660977426b8ec6392919fbb1d51b10998
1210,libsrt:x64-windows@1.5.0#3 3c3d779041da98e1afe6efe8877a4089450a76b9ab00d85c9bd1944a0134c74d,https://github.com/Off-World-Live-Collaborative/OWLVirtualProduction,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-10-04T11:48:58Z,sourcegraph,vcpkg-ac02a9f660977426b8ec6392919fbb1d51b10998
1211,vcpkg-pkgconfig-get-modules:x64-windows@2022-02-10#1 4e6721f31270f7e9078f18543710cbbc44d068f0cf5236324e1874c415eb147d,https://github.com/Off-World-Live-Collaborative/VTuberStudio,2,0,-1,-1,-1,-1,7.73,spdx,SPDX-2.2,2023-03-28T08:55:08Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1212,amd-amf:x64-windows@1.4.26 b97f9369be2c6d3288bb70e2afe2223e5c67ce7ee4a592cd8d1f9d5c72bced28,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-03-28T08:49:50Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1213,vcpkg-cmake:x64-windows@2022-12-22 8cdbd397ceb9deebe6f4722cbd6205e749ab3c30b6e0c726c41557c01efc5392,https://github.com/Off-World-Live-Collaborative/VTuberStudio,2,0,-1,-1,-1,-1,7.73,spdx,SPDX-2.2,2023-03-28T08:49:52Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1214,libsrt:x64-windows@1.5.0#2 a251fa065de1c6ddae8643397227919da5016accd182e43cdfc60bec525f3393,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-03-28T08:54:42Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1215,ffnvcodec:x64-windows@11.1.5.0#1 33ba4bb9eb61d4bdd5bec086da9a15ea871477957d7ab7c5be52816b80a57d35,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-03-28T08:49:51Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1216,pkgconf:x64-windows@1.8.0#5 f3cabb67555956febcf04db56500591028b39ef9db08f9bebcbd40c119f4b518,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-03-28T08:55:08Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1217,vcpkg-tool-meson:x64-windows@0.63 ca3dabe494166db4aab62675ee0111dc6f96ddf1828745584f3cf64df6d195d7,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-03-28T08:54:48Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1218,vcpkg-cmake-config:x64-windows@2022-02-06#1 029054af5b8b0af252d6bd66aaf5132060c30e6a1fec245dd743890b1b4dea21,https://github.com/Off-World-Live-Collaborative/VTuberStudio,2,0,-1,-1,-1,-1,7.73,spdx,SPDX-2.2,2023-03-28T08:49:52Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1219,vcpkg-cmake-get-vars:x64-windows@2023-03-02 30f223897d6e92f6944f1abed4c47fe47b613ccb5325cc3d08edb2b7ecbae06d,https://github.com/Off-World-Live-Collaborative/VTuberStudio,2,0,-1,-1,-1,-1,7.73,spdx,SPDX-2.2,2023-03-28T08:49:52Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1220,openssl:x64-windows@3.1.0 b651a5b0c5953319fcc14a609fa423ffd51ba821fbfc4b8addc139b4ecfa6fcf,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,7.42,spdx,SPDX-2.2,2023-03-28T08:54:12Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1221,ffmpeg:x64-windows@5.1.2#5 cde67aba7543135876aae5141ce1e00789f109a0fe8ac4620a2f3b7a0a023201,https://github.com/Off-World-Live-Collaborative/VTuberStudio,3,0,-1,-1,-1,-1,5.91,spdx,SPDX-2.2,2023-03-28T09:11:55Z,sourcegraph,vcpkg-105f7f7e8a5ea10dfac9874ff9d1a6bacba5f454
1222,sig-honk/malicious-compliance:5-zero,https://github.com/bgeesaman/malicious-compliance,2,1,0,0,0,0,8.18,spdx,SPDX-2.3,2023-04-07T23:43:10Z,sourcegraph,syft-0.73.0
1223,License List Publisher,https://github.com/spdx/LicenseListPublisher,9,2,-1,-1,-1,-1,6.91,spdx,SPDX-2.3,2023-02-15T16:16:39Z,sourcegraph,spdx-maven-plugin
1224,com.github.pypa/gh-action-pypi-publish,https://github.com/imvickykumar999/pip-install-imvickykumar999,35,0,-1,-1,-1,-1,0.0,spdx,SPDX-2.3,2023-04-20T07:55:39Z,sourcegraph,GitHub.com-Dependency-Graph
1225,untitledgoosetool,https://github.com/cisagov/untitledgoosetool,7,0,0,0,0,6,6.66,spdx,SPDX-2.3,2023-08-03T23:48:20Z,sourcegraph,syft-0.86.1
1226,From-Cyclone-DX,https://github.com/sthagen/sbom,7,0,0,0,0,0,6.82,spdx,SPDX-2.3,2023-11-29T21:41:47Z,sourcegraph,CycloneDX:cyclonedx-bom-3.11.7
1227,From-Cyclone-DX,https://github.com/sthagen/locked-dict,0,0,-1,-1,-1,-1,3.86,spdx,SPDX-2.3,2023-10-22T14:51:43Z,sourcegraph,CycloneDX:cyclonedx-bom-3.11.5
1228,PkgToSoftwareBOM.jl Developer SBOM,https://github.com/SamuraiAku/PkgToSoftwareBOM.jl,15,1,-1,-1,-1,-1,6.45,spdx,SPDX-2.3,2023-10-22T20:06:38Z,sourcegraph,PkgToSoftwareBOM.jl
1229,com.github.jwoehr/ublu,https://github.com/jwoehr/ublu,37,0,0,0,0,12,6.92,spdx,SPDX-2.3,2023-06-07T14:19:28Z,sourcegraph,GitHub.com-Dependency-Graph
1230,com.github.oss-security-labs/janusgraph,https://github.com/safedep/vet,301,0,0,0,0,6,6.83,spdx,SPDX-2.3,2023-11-09T09:56:24Z,sourcegraph,GitHub.com-Dependency-Graph
1231,com.github.psf/requests,https://github.com/safedep/vet,23,1,0,0,0,0,6.58,spdx,SPDX-2.3,2023-08-20T04:47:09Z,sourcegraph,GitHub.com-Dependency-Graph
1232,com.github.google/osv-scanner,https://github.com/safedep/vet,163,1,0,0,0,8,7.28,spdx,SPDX-2.3,2023-08-20T06:38:36Z,sourcegraph,GitHub.com-Dependency-Graph
1233,Python-cve-bin-tool,https://github.com/intel/cve-bin-tool,68,7,0,0,0,12,9.33,spdx,SPDX-2.3,2023-06-26 00:31:57,sourcegraph,
1234,Python-cve-bin-tool,https://github.com/intel/cve-bin-tool,70,7,0,0,0,0,9.31,spdx,SPDX-2.3,2023-12-04 00:26:07,sourcegraph,
1235,Python-cve-bin-tool,https://github.com/intel/cve-bin-tool,64,7,0,0,0,0,9.36,spdx,SPDX-2.3,2023-12-04 00:25:50,sourcegraph,
1236,Python-cve-bin-tool,https://github.com/intel/cve-bin-tool,65,7,0,0,0,0,9.36,spdx,SPDX-2.3,2023-12-04 00:25:42,sourcegraph,
1237,Python-cve-bin-tool,https://github.com/intel/cve-bin-tool,67,7,0,0,0,0,9.34,spdx,SPDX-2.3,2023-12-04 00:25:47,sourcegraph,
1238,Tenzir,https://github.com/tenzir/tenzir,1,1,-1,-1,-1,-1,0.0,spdx,SPDX-2.3,2021-08-26 01:51:00,sourcegraph,
1239,cncf-exceptions-2023-06-27,https://github.com/cncf/foundation,14,0,-1,-1,-1,-1,6.36,spdx,SPDX-2.1,2023-06-27 14:38:55,sourcegraph,
1240,cncf-exceptions-2019-11-01,https://github.com/cncf/foundation,428,0,-1,-1,-1,-1,6.78,spdx,SPDX-2.1,2019-11-01 13:11:55,sourcegraph,
1241,sporran,https://github.com/shamblett/sporran,1,0,-1,-1,-1,-1,0.0,spdx,SPDX-2.2,2023-05-28 13:39:53,sourcegraph,
1242,wilt,https://github.com/shamblett/wilt,1,0,-1,-1,-1,-1,0.0,spdx,SPDX-2.2,2023-05-28 13:32:23,sourcegraph,
1243,mqtt_client,https://github.com/shamblett/mqtt_client,1,0,-1,-1,-1,-1,0.0,spdx,SPDX-2.2,2023-05-28 11:53:09,sourcegraph,
